osm_id,name,lat,lon,poi_type,borough_query
node/2838720790,Rose Marie,40.7125141,-73.9489905,restaurant,Manhattan
node/2838720793,Mad For Chicken,40.7114237,-73.9475078,restaurant,Manhattan
node/2839656764,We Got Company,40.7141936,-73.9539085,bar,Manhattan
node/2839699811,Little Ruby's,40.7191551,-73.958603,restaurant,Manhattan
node/2839699812,Café Colette,40.71977,-73.9576296,restaurant,Manhattan
node/2839699813,Fat Goose,40.7201044,-73.9596332,restaurant,Manhattan
node/2839699816,George & Jacks Tap Room,40.7190372,-73.9584135,bar,Manhattan
node/2839699821,Antica Pesa,40.718823,-73.9586438,restaurant,Manhattan
node/2839699838,Moonburger,40.7194662,-73.9561323,restaurant,Manhattan
node/2839699845,The Blue Blossom,40.7170115,-73.9591776,restaurant,Manhattan
node/2839699869,Sweet Chick,40.7183542,-73.9573197,restaurant,Manhattan
node/2839699882,Hotel Delmano,40.7197084,-73.9580192,bar,Manhattan
node/2839699897,Teddy's,40.7193349,-73.9584205,restaurant,Manhattan
node/2839887895,Heaven & Earth,40.7260331,-73.9391293,bar,Manhattan
node/2840034864,Archie's Pizza,40.719117,-73.9454171,restaurant,Manhattan
node/2840742311,Destefano's Steakhouse,40.7146231,-73.9496019,restaurant,Manhattan
node/2840742364,Hummus Market,40.7154162,-73.9447028,restaurant,Manhattan
node/2842163298,Taste of Heaven,40.7171398,-73.9405413,restaurant,Manhattan
node/2842175059,Sal's Pizzeria,40.7131683,-73.9490971,restaurant,Manhattan
node/2842175060,Suzume,40.7132118,-73.9493567,restaurant,Manhattan
node/2842175065,Jr & Son,40.7141955,-73.9495111,bar,Manhattan
node/2842202191,Lorimer Market,40.715583,-73.9495032,restaurant,Manhattan
node/2842244614,Bonnie's,40.7178242,-73.9465104,restaurant,Manhattan
node/2842522191,Muchmore's,40.7165204,-73.9528665,bar,Manhattan
node/2842523508,Lilia,40.7176165,-73.9524013,restaurant,Manhattan
node/2842523511,Night of Joy,40.7169821,-73.9499766,bar,Manhattan
node/2842613025,"Ramen, Fried Rice and Noodles",40.7252852,-73.9514807,restaurant,Manhattan
node/2842613049,Keg & Lantern,40.7240368,-73.9503056,pub,Manhattan
node/2842613053,Manhattan Triple Decker Restaurant,40.7252458,-73.9517659,restaurant,Manhattan
node/2842613054,Nights and Weekends,40.7238537,-73.9510984,restaurant,Manhattan
node/2842613055,Bernie's,40.7218799,-73.9505713,restaurant,Manhattan
node/2842613407,The Hidden Pearl,40.7235576,-73.9508866,bar,Manhattan
node/2842613968,Idle Mind Tavern,40.7236291,-73.9508551,bar,Manhattan
node/2842829028,Gator,40.7257771,-73.951074,restaurant,Manhattan
node/2842829044,Edy’s Grocer,40.7275194,-73.9510341,restaurant,Manhattan
node/2842829077,Lite Bites,40.7255996,-73.9517047,restaurant,Manhattan
node/2842857594,Allswell,40.7196459,-73.9559407,bar,Manhattan
node/2842861216,Spritzenhaus,40.7232306,-73.9527481,bar,Manhattan
node/2842861227,Yuu,40.7233679,-73.9523393,restaurant,Manhattan
node/2842861266,Mabel's Smokehouse,40.7210681,-73.9567687,restaurant,Manhattan
node/2842878652,Kent Ale House,40.7223581,-73.9592747,pub,Manhattan
node/2842878676,Gabriela,40.7217038,-73.9582538,nightclub,Manhattan
node/2842886527,Good Room,40.7269085,-73.9528103,nightclub,Manhattan
node/2843008352,The Moonlight Mile,40.7321469,-73.9578047,bar,Manhattan
node/2843008378,Thai Cafe,40.7310273,-73.9545589,restaurant,Manhattan
node/2843008383,Madeline's,40.7302402,-73.9578047,bar,Manhattan
node/2843058910,The White Elephant,40.7350479,-73.9552161,bar,Manhattan
node/2843058918,Achilles Heel,40.7331765,-73.9596929,bar,Manhattan
node/2844351784,O Neil's,40.7289179,-73.9005494,restaurant,Manhattan
node/2844631240,Pollos Mario,40.7447101,-73.9024149,restaurant,Manhattan
node/2844631244,Los Tacos del Viejon,40.7456404,-73.9017067,restaurant,Manhattan
node/2844631258,Three Bowls Ramen,40.7457839,-73.9003602,restaurant,Manhattan
node/2844732803,Charlie's Sports Bar,40.7419229,-73.904621,bar,Manhattan
node/2844759163,Sik Gaek,40.7434176,-73.9153755,restaurant,Manhattan
node/2844759181,Los Cuencantinos,40.7447709,-73.909924,restaurant,Manhattan
node/2844759182,The Wild Goose,40.7447817,-73.9098649,bar,Manhattan
node/2844848806,Tito Rad's Grill,40.7425119,-73.9155746,restaurant,Manhattan
node/2844871579,Bolivian Llama Party,40.7393286,-73.920742,restaurant,Manhattan
node/2844871581,New Asian Cuisine,40.7393123,-73.9205614,restaurant,Manhattan
node/2844905728,Reyes,40.7395041,-73.9195552,restaurant,Manhattan
node/2844921187,Thai Tree,40.7378689,-73.9293765,restaurant,Manhattan
node/2844921607,Kasbah Cafe,40.7389693,-73.9266383,restaurant,Manhattan
node/2844936126,Wonder Pig K-BBQ,40.7439147,-73.9276511,restaurant,Manhattan
node/2844936128,La Quinta Inn,40.74389,-73.9273554,hotel,Manhattan
node/2844936179,Ten Full,40.7400978,-73.9251433,restaurant,Manhattan
node/2844942055,Sabor del Rancho #2 Taqueria,40.7415676,-73.9201916,restaurant,Manhattan
node/2844942074,Sofra Mediterranean Grill,40.7427606,-73.9189002,restaurant,Manhattan
node/2844942079,Latino Bites,40.7427135,-73.9189098,restaurant,Manhattan
node/2844942095,Döner Haus,40.7422577,-73.9190415,restaurant,Manhattan
node/2844942222,El Potrero Sports Bar,40.7422703,-73.9182809,bar,Manhattan
node/2844942239,Chihuahua Mexican Restaurant & Cantina,40.7424335,-73.9177532,restaurant,Manhattan
node/2844950239,Finest Sushi,40.7399588,-73.9238542,restaurant,Manhattan
node/2844950243,Marabella Pizza,40.7401992,-73.9238536,restaurant,Manhattan
node/2844950250,Rogue Bar,40.7403256,-73.9235631,bar,Manhattan
node/2844950257,Cap't Loui Seafood Boil,40.743144,-73.9210367,restaurant,Manhattan
node/2844971042,Papa's Pasta,40.7435758,-73.9247822,restaurant,Manhattan
node/2844976428,Bliss 46 Bistro,40.743505,-73.9187481,restaurant,Manhattan
node/2844976438,1 Buen Sabor,40.7435189,-73.919231,restaurant,Manhattan
node/2844976449,Fuyu Ramen,40.7433836,-73.9180652,restaurant,Manhattan
node/2844976450,El Pilón,40.7433755,-73.9179937,restaurant,Manhattan
node/2844976453,The Skillman,40.7464624,-73.9181948,restaurant,Manhattan
node/2844978387,The Copper Kettle,40.7459273,-73.9135566,restaurant,Manhattan
node/2844991194,Claret Wine Bar,40.7464253,-73.9178829,bar,Manhattan
node/2844992953,Sanger Hall,40.7461491,-73.9154379,bar,Manhattan
node/2844999904,Foodmandu Restaurant & Bar,40.743753,-73.9212418,restaurant,Manhattan
node/2844999905,The Lowery,40.7450823,-73.920947,bar,Manhattan
node/2844999909,Romanian Garden,40.7450734,-73.9208719,restaurant,Manhattan
node/2844999924,Cardamom,40.7438925,-73.9212315,restaurant,Manhattan
node/2845010811,Ariyoshi,40.743943,-73.9228755,restaurant,Manhattan
node/2845010819,Soleluna,40.7440886,-73.9240669,restaurant,Manhattan
node/2845010834,Bon Café et Restaurant,40.7439071,-73.9224914,restaurant,Manhattan
node/2845010836,Zirve Grill,40.7438597,-73.9221402,restaurant,Manhattan
node/2845014928,Jack's Fire Department,40.7471095,-73.9237457,pub,Manhattan
node/2845049543,TJ Asian Bistro,40.7461768,-73.9135455,restaurant,Manhattan
node/2845136671,Sumnima Kitchen,40.7463499,-73.9000036,restaurant,Manhattan
node/2845137413,The Palace,40.7460124,-73.9008251,nightclub,Manhattan
node/2845187413,What The Fish,40.7539069,-73.9146306,restaurant,Manhattan
node/2845187416,Taco City Cuisine,40.7556582,-73.9122641,restaurant,Manhattan
node/2846402161,Max Bratwurst und Bier,40.7611058,-73.909353,restaurant,Manhattan
node/2846402162,Dar Lbahja,40.7609525,-73.9090442,restaurant,Manhattan
node/2846402176,The Brewery,40.7601261,-73.9072703,bar,Manhattan
node/2846534266,Pronto,40.763391,-73.908947,restaurant,Manhattan
node/2846566327,Piccola Venezia,40.7647283,-73.911783,restaurant,Manhattan
node/2846589444,Napoli's Bistro,40.7633955,-73.9130465,restaurant,Manhattan
node/2846589457,Ma LaLa Chinese,40.7629864,-73.9133499,restaurant,Manhattan
node/2846589458,Ddee Thai,40.7629054,-73.9131802,restaurant,Manhattan
node/2846595098,Taco Veloz,40.7555033,-73.9271504,restaurant,Manhattan
node/2846596405,Tacuba,40.7560216,-73.9245423,restaurant,Manhattan
node/2846596408,Sunswick,40.7565734,-73.9254957,bar,Manhattan
node/2846596444,El Mero Mero,40.754011,-73.9239485,restaurant,Manhattan
node/2846596452,Thai 36,40.7545497,-73.9257025,restaurant,Manhattan
node/2846607012,SVL Souvlaki Bar,40.7564758,-73.9208408,restaurant,Manhattan
node/2846607022,Shawarma Spot,40.7561132,-73.9211347,restaurant,Manhattan
node/2846630172,Mar's,40.7583544,-73.9241302,restaurant,Manhattan
node/2846661353,Círculo Español,40.7586167,-73.9179393,restaurant,Manhattan
node/2846661386,Tacoshi,40.7583835,-73.9174536,restaurant,Manhattan
node/2846661387,Lotus1 Vietnamese,40.7607289,-73.9155239,restaurant,Manhattan
node/2846677610,Gyro Uno pizzeria restaurant café,40.7653156,-73.9136575,restaurant,Manhattan
node/2846677614,Riviera Maya,40.7648522,-73.9144015,restaurant,Manhattan
node/2846677615,Vybz,40.7648776,-73.9143836,nightclub,Manhattan
node/2846677681,Gaudio's Pizzeria & Restaurant,40.7637748,-73.914425,restaurant,Manhattan
node/2846677683,Le Petit Pêcheur,40.7636888,-73.9142419,restaurant,Manhattan
node/2846677691,Comfort Land,40.7638484,-73.914589,restaurant,Manhattan
node/2846684667,Duzan,40.7686236,-73.9109508,restaurant,Manhattan
node/2846751411,Gyro World Astoria,40.7648691,-73.9173484,restaurant,Manhattan
node/2846770759,ASAP! Pizza,40.766241,-73.9149999,restaurant,Manhattan
node/2846780760,Halsey's Tavern,40.7637379,-73.9215788,bar,Manhattan
node/2846799315,Favella Grill,40.7673366,-73.9179699,restaurant,Manhattan
node/2846817353,Mela Pizza,40.7676435,-73.9206227,restaurant,Manhattan
node/2846913476,Boulis Cafe,40.7646039,-73.9236121,restaurant,Manhattan
node/2846916794,The Grand 35th Avenue Diner,40.7585537,-73.929091,restaurant,Manhattan
node/2846916800,Hello Bangladesh,40.7569545,-73.9302476,restaurant,Manhattan
node/2846937475,Bellucci Pizza,40.7676954,-73.9234307,restaurant,Manhattan
node/2846937476,Wake Cup,40.767651,-73.9233348,restaurant,Manhattan
node/2846942576,Samaria Pizza,40.7656552,-73.9307824,restaurant,Manhattan
node/2846942591,Kelly's Bar,40.7656185,-73.9266491,bar,Manhattan
node/2846965662,Malagueta,40.7578849,-73.9321866,restaurant,Manhattan
node/2846995250,Aladdin Sweets and Restaurant,40.7571637,-73.931277,restaurant,Manhattan
node/2846995279,Sabrosura Mexican Restaurant,40.7570898,-73.9311189,restaurant,Manhattan
node/2847001233,Cali Bun,40.7588059,-73.934788,restaurant,Manhattan
node/2847009755,Mia,40.7711493,-73.9265695,restaurant,Manhattan
node/2847034479,Roti Boti,40.7718909,-73.9259717,restaurant,Manhattan
node/2847043640,Glasserie,40.737712,-73.9561289,restaurant,Manhattan
node/2847058550,Riverview,40.7439958,-73.9586344,restaurant,Manhattan
node/2847083631,Bierocracy,40.743982,-73.950228,restaurant,Manhattan
node/2847083646,Saang,40.7441929,-73.9534569,restaurant,Manhattan
node/2847083652,Dorian Cafe,40.7427676,-73.9538441,restaurant,Manhattan
node/2847083667,Casa Enrique,40.7433617,-73.9542277,restaurant,Manhattan
node/2847093111,Feather Factory Hotel,40.7441797,-73.9406498,hotel,Manhattan
node/2847152867,Niforos Corner,40.7612651,-73.9401281,restaurant,Manhattan
node/2847152898,Coffee Shop,40.75569,-73.9418423,restaurant,Manhattan
node/2847155358,3 Greeks Grill,40.7620589,-73.9422597,restaurant,Manhattan
node/2847155364,The Melting Pot,40.7618371,-73.9423877,restaurant,Manhattan
node/2847168441,New Champion Wok,40.7550487,-73.9442587,restaurant,Manhattan
node/2847190836,House of Thai,40.7535055,-73.9377484,restaurant,Manhattan
node/2847190873,Lim's Kitchen,40.7549003,-73.9367939,restaurant,Manhattan
node/2853015962,The Shannon Pot,40.7484394,-73.949847,pub,Manhattan
node/2853015999,The Infamous,40.7452481,-73.9475886,bar,Manhattan
node/2853050511,Panda Express,40.7499146,-73.9394756,restaurant,Manhattan
node/2853050591,Astoria Seafood,40.754026,-73.929788,restaurant,Manhattan
node/2853120518,Redefine Meals,40.7734135,-73.9070903,restaurant,Manhattan
node/2853133633,Botte,40.7748728,-73.9086889,bar,Manhattan
node/2853133635,Tru,40.7745304,-73.9082035,restaurant,Manhattan
node/2853133637,Taverna Kyclades,40.7743663,-73.9079583,restaurant,Manhattan
node/2853184678,Mosaic,40.7746159,-73.918453,bar,Manhattan
node/2853249916,Family Corner,40.7779654,-73.9087372,restaurant,Manhattan
node/2863510616,Shawarmania,40.7749016,-73.9119381,restaurant,Manhattan
node/2869019697,Mominette,40.7032124,-73.9258662,restaurant,Manhattan
node/2897280966,The Garden at Studio Square,40.7551056,-73.9251822,bar,Manhattan
node/2954254651,The Irish Rover,40.7658038,-73.914694,bar,Manhattan
node/3003918342,Banter,40.7121749,-73.9573306,pub,Manhattan
node/3141134043,Bossa Nova Civic Club,40.6979017,-73.9278919,nightclub,Manhattan
node/3142935176,Sushi of Gari,40.7713448,-73.95278,restaurant,Manhattan
node/3153601915,Grand Morelos,40.7118038,-73.9436549,restaurant,Manhattan
node/3154274262,The Tradesman Bar,40.7081846,-73.9400945,bar,Manhattan
node/3212388257,Arepas Café,40.7557723,-73.9277067,restaurant,Manhattan
node/3448866514,J.G. Melon,40.771073,-73.9593705,pub,Manhattan
node/3450800431,Heidelberg Restaurant,40.7774664,-73.9518193,restaurant,Manhattan
node/3451030436,Toloache,40.7764768,-73.9566862,restaurant,Manhattan
node/3451042735,The Simone,40.7768188,-73.9569853,restaurant,Manhattan
node/3451054422,L'Osteria,40.7771504,-73.9571264,restaurant,Manhattan
node/3451094409,Tandoor Oven,40.7770648,-73.9556075,restaurant,Manhattan
node/3500173697,Hamido Seafood,40.77507,-73.9094624,restaurant,Manhattan
node/3500174246,HinoMaru Ramen,40.7748923,-73.9091985,restaurant,Manhattan
node/3569402112,Sami's Kabab House,40.7583125,-73.9331125,restaurant,Manhattan
node/3569402144,,40.7596244,-73.9365391,restaurant,Manhattan
node/3570193128,Applebee's,40.7555706,-73.9226603,restaurant,Manhattan
node/3570193131,Unos,40.7556895,-73.92295,restaurant,Manhattan
node/3570753793,Ecuadorian Restaurant II,40.7552407,-73.9271915,restaurant,Manhattan
node/3573447500,Flor de Sol,40.7539108,-73.9237443,restaurant,Manhattan
node/3573487193,Veronica's Bar,40.7552627,-73.9272533,bar,Manhattan
node/3577907793,Bartolino's Italian Restaurant,40.760701,-73.9223507,restaurant,Manhattan
node/3577907995,Fresh Bowl & Go,40.7606408,-73.9222264,restaurant,Manhattan
node/3577908193,Las Margaritas,40.7594141,-73.9195925,restaurant,Manhattan
node/3577908293,Ruta Oaxaca,40.7605007,-73.9219258,restaurant,Manhattan
node/3577908295,Bai Sushi,40.7597104,-73.920246,restaurant,Manhattan
node/3577908393,Madam Marie's,40.7603284,-73.9215565,bar,Manhattan
node/3584290132,Gaia Masala & Burger,40.7611211,-73.9232737,restaurant,Manhattan
node/3622329877,Saints and Sinners,40.7456627,-73.9045526,restaurant,Manhattan
node/3634271477,Speedy Romeo,40.6875033,-73.9598708,restaurant,Manhattan
node/3667142061,Poke Burrito,40.7646147,-73.9161867,restaurant,Manhattan
node/3804416169,Dolores,40.6838525,-73.9438589,restaurant,Manhattan
node/3805299648,Bed-Vyne Brew,40.6848033,-73.9443877,bar,Manhattan
node/3805305096,Izakaya Tenzo,40.6863711,-73.954677,restaurant,Manhattan
node/3805305098,Selune,40.6833984,-73.9349918,bar,Manhattan
node/3805305099,Bar LunAtico,40.6834279,-73.9346897,bar,Manhattan
node/3805991008,Northern Bell,40.7139985,-73.9485715,bar,Manhattan
node/3805991015,Pomp & Circumstance,40.7142599,-73.9495378,restaurant,Manhattan
node/3806007439,Shiro,40.7139261,-73.9499959,restaurant,Manhattan
node/3807244711,Sumner Cafe,40.6806646,-73.9374162,restaurant,Manhattan
node/3808253690,Baron's,40.690974,-73.9538595,restaurant,Manhattan
node/3808575527,L'Antagoniste,40.685021,-73.9296624,restaurant,Manhattan
node/3808782054,Dick and Jane's Bar Room,40.6825599,-73.9292069,bar,Manhattan
node/3808798827,Cocktail Bedstuy,40.6829954,-73.9406121,bar,Manhattan
node/3808846154,Dynaco,40.6866696,-73.9547327,bar,Manhattan
node/3808846155,Garnacha Bite,40.6832763,-73.9382816,restaurant,Manhattan
node/3808851732,Hart's,40.6814612,-73.9558777,restaurant,Manhattan
node/3808854847,Tip-Top,40.6838165,-73.9563662,bar,Manhattan
node/3808872722,Doris,40.6813398,-73.9573615,bar,Manhattan
node/3814797675,Parisi Bakery,40.7621666,-73.9254791,restaurant,Manhattan
node/3817963720,Three E- Taste of Thai,40.7604886,-73.9225318,restaurant,Manhattan
node/3818703593,Astoria Bier and Cheese,40.7605169,-73.922588,bar,Manhattan
node/3818834843,Sac's,40.7565846,-73.9247804,restaurant,Manhattan
node/3822484906,The Craic,40.7186039,-73.9549145,pub,Manhattan
node/3822484907,Qi Thai Grill,40.7186299,-73.9562472,restaurant,Manhattan
node/3860740161,La Catrinas,40.761437,-73.924556,restaurant,Manhattan
node/3861834057,Break,40.761392,-73.924468,bar,Manhattan
node/3862899358,Boishaki Restaurant,40.757024,-73.93099,restaurant,Manhattan
node/3862902958,Beija-flor,40.754568,-73.933774,restaurant,Manhattan
node/3862918057,DK PubLIC,40.753669,-73.934503,restaurant,Manhattan
node/3864498058,First Stop Bar & Grill,40.7587851,-73.9183096,restaurant,Manhattan
node/3864972068,,40.746726,-73.947598,restaurant,Manhattan
node/3865135159,The Buttery Bar,40.723132,-73.944627,bar,Manhattan
node/3865144960,Michael's Café & Bar,40.754423,-73.935709,bar,Manhattan
node/3865145166,Gyu-Kaku,40.748256,-73.947153,restaurant,Manhattan
node/3865170361,Manetta's Ristorante,40.7427545,-73.9518864,restaurant,Manhattan
node/3865328757,Snowdonia,40.7578136,-73.9275072,pub,Manhattan
node/3865660457,Mokja,40.7602676,-73.921434,restaurant,Manhattan
node/3866284163,JJ's Asian Fusion,40.762084,-73.91835,restaurant,Manhattan
node/3867611568,Café Aliada,40.7625339,-73.9262068,restaurant,Manhattan
node/3885908737,The Boro Hotel,40.7546952,-73.9359441,hotel,Manhattan
node/3957456403,Slick Willy,40.7283287,-73.9492788,restaurant,Manhattan
node/3957456405,Connie O's Pub,40.7265415,-73.9480403,bar,Manhattan
node/4014980150,Chuck E. Cheese,40.7529557,-73.914645,restaurant,Manhattan
node/4014980157,New Grand Buffet,40.7522748,-73.9148012,restaurant,Manhattan
node/4015169994,The Four Horsemen,40.7130756,-73.9572969,bar,Manhattan
node/4024824657,LIC Beer Project,40.7548039,-73.9392521,restaurant,Manhattan
node/4035635915,Glorietta Baldy,40.6815942,-73.9559147,bar,Manhattan
node/4088705662,,40.7562653,-73.9418327,hotel,Manhattan
node/4109867475,Troost,40.7334503,-73.9549611,bar,Manhattan
node/4109867476,Agra Taj Mahal,40.7333423,-73.9549468,restaurant,Manhattan
node/4109867478,Esme,40.7332005,-73.9549232,restaurant,Manhattan
node/4112572561,One-eyed Taco Man,40.7022745,-73.9199018,restaurant,Manhattan
node/4113143108,King of Falafel & Shawarma,40.7621919,-73.9255499,restaurant,Manhattan
node/4113143109,Sanfords,40.7622318,-73.9256493,restaurant,Manhattan
node/4175143393,Gotham City Lounge,40.6980883,-73.9266189,bar,Manhattan
node/4175143495,Rustik Tavern,40.6906911,-73.9582936,restaurant,Manhattan
node/4175145191,Surf Bar,40.7177263,-73.9587317,restaurant,Manhattan
node/4175181190,Duff's,40.7088559,-73.9578638,bar,Manhattan
node/4181583423,Lucy’s,40.7188932,-73.9589758,restaurant,Manhattan
node/4184426389,El Kucho,40.7007776,-73.9254602,restaurant,Manhattan
node/4204730521,Aden (Yemeni),40.7682288,-73.9117779,restaurant,Manhattan
node/4204752477,AbuQir Seafood,40.7684749,-73.9110614,restaurant,Manhattan
node/4204758328,Sabry's,40.7683278,-73.911171,restaurant,Manhattan
node/4215939888,Punda's Tibetan,40.7419873,-73.9252095,restaurant,Manhattan
node/4216238690,Gran Torino,40.7183923,-73.9588733,restaurant,Manhattan
node/4227288661,Hilton Garden Inn Long Island City/New York,40.7502286,-73.936904,hotel,Manhattan
node/4259440712,Habanero Cafe Mexican,40.7005904,-73.9440052,restaurant,Manhattan
node/4305837196,Mesa Azteca,40.7050765,-73.9201938,restaurant,Manhattan
node/4310015690,Point Brazil Restaurant,40.7617049,-73.9177187,restaurant,Manhattan
node/4311341790,Rio Grande Churrascaria,40.7533528,-73.9344179,restaurant,Manhattan
node/4315086759,Clem's,40.7132509,-73.9585549,bar,Manhattan
node/4315270690,Ro's Diner,40.7084618,-73.9408912,restaurant,Manhattan
node/4316449791,Royal Rib House,40.6844162,-73.9295144,restaurant,Manhattan
node/4316449793,Humboldt & Jackson,40.7169346,-73.9429324,restaurant,Manhattan
node/4316480089,Little Mo,40.6970315,-73.9336968,restaurant,Manhattan
node/4320078395,Cafe el Puente,40.7105003,-73.9588041,restaurant,Manhattan
node/4346186291,Pig Heaven,40.7753842,-73.9567313,restaurant,Manhattan
node/4380187995,El Cortez,40.7070137,-73.9330978,restaurant,Manhattan
node/4382630248,The Commodore,40.7139513,-73.9558034,restaurant,Manhattan
node/4406520514,Westlight,40.7223271,-73.9567564,bar,Manhattan
node/4424297323,Taqueria Sofia,40.7002919,-73.9256805,restaurant,Manhattan
node/4442889578,hull,40.6801054,-73.9063593,hotel,Manhattan
node/4466440189,Dominie's,40.7657458,-73.9185956,pub,Manhattan
node/4470030390,EJ's Luncheonette,40.7704393,-73.9597626,restaurant,Manhattan
node/4491464941,Party On,40.6999113,-73.9162149,restaurant,Manhattan
node/4491464942,La Gualacena,40.7020502,-73.915897,restaurant,Manhattan
node/4541801291,Paul's Bar,40.6889647,-73.9511404,bar,Manhattan
node/4571057189,Wa Jeal Sichuan Chili House,40.7754148,-73.9532859,restaurant,Manhattan
node/4720933490,,40.7120557,-73.9582611,hotel,Manhattan
node/4749896522,Okonomi,40.7125574,-73.9487358,restaurant,Manhattan
node/4767635212,Jora,40.7438006,-73.9514397,restaurant,Manhattan
node/4767635213,Noodlecraft,40.7446342,-73.9518851,restaurant,Manhattan
node/4768083425,New City Chinese,40.7445356,-73.9533203,restaurant,Manhattan
node/4768083426,Madera Cuban Grill,40.7445922,-73.9532693,restaurant,Manhattan
node/4768241540,Corner Bistro,40.7449291,-73.9535546,restaurant,Manhattan
node/4768241543,Slice,40.7437118,-73.9536207,restaurant,Manhattan
node/4770094251,Chairman Sun,40.7446623,-73.9536385,restaurant,Manhattan
node/4770094252,"Gizi Wine, Cheese, Chocolate",40.7445767,-73.9536537,restaurant,Manhattan
node/4770094253,Tamashi Ramen,40.7445395,-73.9536714,restaurant,Manhattan
node/4770094256,,40.7444679,-73.9536832,restaurant,Manhattan
node/4774165528,Sexy Queen,40.6831772,-73.9537121,restaurant,Manhattan
node/4787109621,Masha & The Bear,40.7119185,-73.9423984,bar,Manhattan
node/4790054821,Karczma,40.7298901,-73.9551052,restaurant,Manhattan
node/4795942922,The William Vale,40.7224118,-73.9569215,hotel,Manhattan
node/4803985122,Van Dam Diner,40.7430465,-73.9337016,restaurant,Manhattan
node/4803999022,Chinese Musician,40.7303643,-73.9537452,restaurant,Manhattan
node/4825114330,St Mazie,40.7125929,-73.9558255,bar,Manhattan
node/4825790082,Brooklyn Bazaar,40.729969,-73.9547666,nightclub,Manhattan
node/4827096321,one bedford,40.7237111,-73.9512503,bar,Manhattan
node/4837682322,Raffaello's,40.7546704,-73.9162578,restaurant,Manhattan
node/4837692921,The Well,40.7084243,-73.9377081,bar,Manhattan
node/4837696323,Kings County Brewers Collective,40.7060306,-73.9236202,bar,Manhattan
node/4838600621,Fabio's Pizzeria & Restaurant,40.7223005,-73.9412454,restaurant,Manhattan
node/4840055623,The Place Pizzeria & Bar,40.7278699,-73.9421681,bar,Manhattan
node/4843833623,Trix,40.7189463,-73.9563743,bar,Manhattan
node/4848257935,Sea Thai Restaurant,40.718121,-73.95991,restaurant,Manhattan
node/4848258526,Tabare,40.7130087,-73.9590127,restaurant,Manhattan
node/4870096821,Halal Munchies,40.7443417,-73.9313867,restaurant,Manhattan
node/4887019669,Crescent Kitchen,40.7685765,-73.9252559,restaurant,Manhattan
node/4900542421,Mexico 2000,40.7075441,-73.9549967,restaurant,Manhattan
node/4924478623,Oasis,40.7290263,-73.9502931,restaurant,Manhattan
node/4930562923,Salud bar & grill,40.6846079,-73.9091115,bar,Manhattan
node/4931598255,Sissy McGinty's,40.7662224,-73.9128957,bar,Manhattan
node/4931621748,Mombar,40.7675031,-73.9123302,restaurant,Manhattan
node/4931621761,Merguez and Frites,40.7677156,-73.9115083,restaurant,Manhattan
node/4931621762,Little Morocco Mediterranean Cuisine,40.7679918,-73.9114597,restaurant,Manhattan
node/4931633944,Dubai Hookah Lounge,40.7687081,-73.9108774,nightclub,Manhattan
node/4931643650,Mijana Restaurant and Lounge,40.7697156,-73.910138,nightclub,Manhattan
node/4937422521,Sugar Daddy's,40.7394443,-73.9426887,nightclub,Manhattan
node/4941136076,¡Ya Valió!,40.7708905,-73.9082205,restaurant,Manhattan
node/4945827921,Bondurants,40.7771345,-73.9518481,bar,Manhattan
node/4945848221,Jeremy's,40.7775087,-73.9517881,bar,Manhattan
node/4971235210,Basurero,40.7585291,-73.9191613,restaurant,Manhattan
node/4971235212,Lunera,40.7583823,-73.9192954,restaurant,Manhattan
node/4971235213,Ritmos 60,40.7584179,-73.9192706,bar,Manhattan
node/4995779508,Manducatis Rustica,40.7459104,-73.9528742,restaurant,Manhattan
node/4995779511,Fifth Hammer Brewing Company,40.7464921,-73.9515404,pub,Manhattan
node/4995779519,Sweet Chick,40.7457629,-73.9532491,restaurant,Manhattan
node/4995779520,Izakaya Noname,40.7456978,-73.9532648,restaurant,Manhattan
node/4995779922,Gantry,40.7454239,-73.9533567,bar,Manhattan
node/4995779923,Blend,40.7453396,-73.9533797,restaurant,Manhattan
node/4995779924,Woodbines,40.7452114,-73.9534365,restaurant,Manhattan
node/4995779929,Centro Pizza Bar & Italian Kitchen,40.7449402,-73.9531923,restaurant,Manhattan
node/4995781960,Manducatis,40.7445894,-73.9490417,restaurant,Manhattan
node/4995781962,Court Square Diner,40.7460771,-73.945811,restaurant,Manhattan
node/4995784462,L.A. Gourmet,40.7468454,-73.9443921,restaurant,Manhattan
node/4995784464,Dim Sum Palace,40.7462573,-73.9441291,restaurant,Manhattan
node/4995784468,Joypot,40.745772,-73.9452155,restaurant,Manhattan
node/4995784470,Heng Thai,40.7457517,-73.9453583,restaurant,Manhattan
node/4995839311,5 Star,40.750993,-73.9460359,restaurant,Manhattan
node/4995839317,Kakes NYC,40.7488173,-73.9501159,restaurant,Manhattan
node/4995839498,The Beast Next Door Cafe & Bar,40.748908,-73.9408313,bar,Manhattan
node/4995839500,Cyan Izakaya,40.7492817,-73.9404951,restaurant,Manhattan
node/4995839502,Red Lion Inn & Suites,40.7500238,-73.9413658,hotel,Manhattan
node/5005376222,Bridge and Tunnel Brewery,40.6937359,-73.9027629,bar,Manhattan
node/5021171906,Parlay,40.7647797,-73.9171695,restaurant,Manhattan
node/5022189196,Crepe House,40.7660014,-73.9191452,restaurant,Manhattan
node/5057349221,Sapporo Ichiban,40.7236421,-73.9505661,restaurant,Manhattan
